Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE
5/9/2025 08:59,Fri Shoulders Abs ,45m,Bicycle Crunch,Rest Timer,0,0,0,90,
5/9/2025 08:59,Fri Shoulders Abs ,45m,Bicycle Crunch,2,27.5,8,0,0,
5/9/2025 08:59,Fri Shoulders Abs ,45m,Bicycle Crunch,Rest Timer,0,0,0,120,
5/9/2025 08:59,Fri Shoulders Abs ,45m,Bicycle Crunch,3,27.5,6,0,0,
6/9/2025 08:49,Sat Full Body,43m,Leg Extension (Machine),1,65,8,0,0,
6/9/2025 08:49,Sat Full Body,43m,Leg Extension (Machine),Rest Timer,0,0,0,120,
6/9/2025 08:49,Sat Full Body,43m,Leg Extension (Machine),2,65,8,0,0,
6/9/2025 08:49,Sat Full Body,43m,Leg Extension (Machine),Rest Timer,0,0,0,90,
6/9/2025 08:49,Sat Full Body,43m,Leg Extension (Machine),3,65,8,0,0,
6/9/2025 08:49,Sat Full Body,43m,Leg Extension (Machine),Rest Timer,0,0,0,90,
6/9/2025 08:49,Sat Full Body,43m,Bench Press (Dumbbell),1,30,8,0,0,
6/9/2025 08:49,Sat Full Body,43m,Bench Press (Dumbbell),Rest Timer,0,0,0,90,
6/9/2025 08:49,Sat Full Body,43m,Bench Press (Dumbbell),2,30,8,0,0,
6/9/2025 08:49,Sat Full Body,43m,Bench Press (Dumbbell),Rest Timer,0,0,0,90,
6/9/2025 08:49,Sat Full Body,43m,Bench Press (Dumbbell),3,30,6,0,0,
6/9/2025 08:49,Sat Full Body,43m,Bench Press (Dumbbell),Rest Timer,0,0,0,90,
6/9/2025 08:49,Sat Full Body,43m,Lat Pulldown (Cable),1,35,8,0,0,
6/9/2025 08:49,Sat Full Body,43m,Lat Pulldown (Cable),Rest Timer,0,0,0,90,
6/9/2025 08:49,Sat Full Body,43m,Lat Pulldown (Cable),2,35,8,0,0,
6/9/2025 08:49,Sat Full Body,43m,Lat Pulldown (Cable),Rest Timer,0,0,0,90,
6/9/2025 08:49,Sat Full Body,43m,Lat Pulldown (Cable),3,35,7,0,0,
6/9/2025 08:49,Sat Full Body,43m,Lat Pulldown (Cable),Rest Timer,0,0,0,90,
6/9/2025 08:49,Sat Full Body,43m,Shoulder Press (Machine),1,30,8,0,0,
6/9/2025 08:49,Sat Full Body,43m,Shoulder Press (Machine),Rest Timer,0,0,0,90,
6/9/2025 08:49,Sat Full Body,43m,Shoulder Press (Machine),2,30,8,0,0,
6/9/2025 08:49,Sat Full Body,43m,Shoulder Press (Machine),Rest Timer,0,0,0,90,
6/9/2025 08:49,Sat Full Body,43m,Shoulder Press (Machine),3,30,4,0,0,
6/9/2025 08:49,Sat Full Body,43m,Shoulder Press (Machine),Rest Timer,0,0,0,90,
6/9/2025 08:49,Sat Full Body,43m,Bicep Curl (Dumbbell),1,20,8,0,0,
6/9/2025 08:49,Sat Full Body,43m,Bicep Curl (Dumbbell),Rest Timer,0,0,0,120,
6/9/2025 08:49,Sat Full Body,43m,Bicep Curl (Dumbbell),2,20,8,0,0,
6/9/2025 08:49,Sat Full Body,43m,Bicep Curl (Dumbbell),Rest Timer,0,0,0,120,
6/9/2025 08:49,Sat Full Body,43m,Bicep Curl (Dumbbell),3,20,8,0,0,
6/9/2025 08:49,Sat Full Body,43m,Bicep Curl (Dumbbell),Rest Timer,0,0,0,120,
6/9/2025 08:49,Sat Full Body,43m,Incline Bench Press (Dumbbell),1,30,6,0,0,
6/9/2025 08:49,Sat Full Body,43m,Incline Bench Press (Dumbbell),Rest Timer,0,0,0,90,
6/9/2025 08:49,Sat Full Body,43m,Incline Bench Press (Dumbbell),2,30,6,0,0,
6/9/2025 08:49,Sat Full Body,43m,Incline Bench Press (Dumbbell),Rest Timer,0,0,0,90,
6/9/2025 08:49,Sat Full Body,43m,Incline Bench Press (Dumbbell),3,30,6,0,0,
6/9/2025 08:49,Sat Full Body,43m,Incline Bench Press (Dumbbell),Rest Timer,0,0,0,90,
8/9/2025 07:42,Monday Chest And Triceps,4h 10m,Bench Press (Smith Machine),1,40,6,0,0,
8/9/2025 07:42,Monday Chest And Triceps,4h 10m,Bench Press (Smith Machine),Rest Timer,0,0,0,90,
8/9/2025 07:42,Monday Chest And Triceps,4h 10m,Bench Press (Smith Machine),2,40,6,0,0,
8/9/2025 07:42,Monday Chest And Triceps,4h 10m,Bench Press (Smith Machine),Rest Timer,0,0,0,90,
8/9/2025 07:42,Monday Chest And Triceps,4h 10m,Bench Press (Smith Machine),3,40,5,0,0,
8/9/2025 07:42,Monday Chest And Triceps,4h 10m,Bench Press (Smith Machine),Rest Timer,0,0,0,90,
8/9/2025 07:42,Monday Chest And Triceps,4h 10m,Incline Bench Press (Smith Machine),1,30,8,0,0,
8/9/2025 07:42,Monday Chest And Triceps,4h 10m,Incline Bench Press (Smith Machine),Rest Timer,0,0,0,90,
8/9/2025 07:42,Monday Chest And Triceps,4h 10m,Incline Bench Press (Smith Machine),2,30,7,0,0,
8/9/2025 07:42,Monday Chest And Triceps,4h 10m,Incline Bench Press (Smith Machine),Rest Timer,0,0,0,90,
8/9/2025 07:42,Monday Chest And Triceps,4h 10m,Incline Bench Press (Smith Machine),3,30,8,0,0,
8/9/2025 07:42,Monday Chest And Triceps,4h 10m,Incline Bench Press (Smith Machine),Rest Timer,0,0,0,90,
8/9/2025 07:42,Monday Chest And Triceps,4h 10m,Chest Fly (Dumbbell),1,30,8,0,0,
8/9/2025 07:42,Monday Chest And Triceps,4h 10m,Chest Fly (Dumbbell),Rest Timer,0,0,0,90,
8/9/2025 07:42,Monday Chest And Triceps,4h 10m,Chest Fly (Dumbbell),2,30,6,0,0,
8/9/2025 07:42,Monday Chest And Triceps,4h 10m,Chest Fly (Dumbbell),Rest Timer,0,0,0,90,
8/9/2025 07:42,Monday Chest And Triceps,4h 10m,Chest Fly (Dumbbell),3,30,7,0,0,
8/9/2025 07:42,Monday Chest And Triceps,4h 10m,Chest Fly (Dumbbell),Rest Timer,0,0,0,90,
8/9/2025 07:42,Monday Chest And Triceps,4h 10m,Bench Press - Close Grip (Barbell),1,25,8,0,0,
8/9/2025 07:42,Monday Chest And Triceps,4h 10m,Bench Press - Close Grip (Barbell),Rest Timer,0,0,0,90,
8/9/2025 07:42,Monday Chest And Triceps,4h 10m,Bench Press - Close Grip (Barbell),2,25,8,0,0,
8/9/2025 07:42,Monday Chest And Triceps,4h 10m,Bench Press - Close Grip (Barbell),Rest Timer,0,0,0,90,
8/9/2025 07:42,Monday Chest And Triceps,4h 10m,Bench Press - Close Grip (Barbell),3,25,8,0,0,
8/9/2025 07:42,Monday Chest And Triceps,4h 10m,Bench Press - Close Grip (Barbell),Rest Timer,0,0,0,90,
8/9/2025 07:42,Monday Chest And Triceps,4h 10m,Triceps Pushdown (Cable - Straight Bar),1,18.5,8,0,0,
8/9/2025 07:42,Monday Chest And Triceps,4h 10m,Triceps Pushdown (Cable - Straight Bar),Rest Timer,0,0,0,120,
8/9/2025 07:42,Monday Chest And Triceps,4h 10m,Triceps Pushdown (Cable - Straight Bar),2,14,12,0,0,
8/9/2025 07:42,Monday Chest And Triceps,4h 10m,Triceps Pushdown (Cable - Straight Bar),Rest Timer,0,0,0,120,
8/9/2025 07:42,Monday Chest And Triceps,4h 10m,Triceps Pushdown (Cable - Straight Bar),3,18.5,6,0,0,
8/9/2025 07:42,Monday Chest And Triceps,4h 10m,Triceps Pushdown (Cable - Straight Bar),Rest Timer,0,0,0,120,
9/9/2025 07:37,Tuesday Back And Biceps,45m,Lat Pulldown (Cable),1,35,8,0,0,
9/9/2025 07:37,Tuesday Back And Biceps,45m,Lat Pulldown (Cable),Rest Timer,0,0,0,90,
9/9/2025 07:37,Tuesday Back And Biceps,45m,Lat Pulldown (Cable),2,35,7,0,0,
9/9/2025 07:37,Tuesday Back And Biceps,45m,Lat Pulldown (Cable),Rest Timer,0,0,0,90,
9/9/2025 07:37,Tuesday Back And Biceps,45m,Lat Pulldown (Cable),3,30,8,0,0,
9/9/2025 07:37,Tuesday Back And Biceps,45m,Lat Pulldown (Cable),Rest Timer,0,0,0,90,
9/9/2025 07:37,Tuesday Back And Biceps,45m,Lat Pulldown (Cable),4,30,7,0,0,
9/9/2025 07:37,Tuesday Back And Biceps,45m,Lat Pulldown (Cable),Rest Timer,0,0,0,90,
9/9/2025 07:37,Tuesday Back And Biceps,45m,Bent Over One Arm Row (Dumbbell),1,30,8,0,0,
9/9/2025 07:37,Tuesday Back And Biceps,45m,Bent Over One Arm Row (Dumbbell),Rest Timer,0,0,0,90,
9/9/2025 07:37,Tuesday Back And Biceps,45m,Bent Over One Arm Row (Dumbbell),2,30,8,0,0,
9/9/2025 07:37,Tuesday Back And Biceps,45m,Bent Over One Arm Row (Dumbbell),Rest Timer,0,0,0,90,
9/9/2025 07:37,Tuesday Back And Biceps,45m,Bent Over One Arm Row (Dumbbell),3,30,8,0,0,
9/9/2025 07:37,Tuesday Back And Biceps,45m,Bent Over One Arm Row (Dumbbell),Rest Timer,0,0,0,90,
9/9/2025 07:37,Tuesday Back And Biceps,45m,Triceps Pushdown (Cable - Straight Bar),1,18.5,10,0,0,
9/9/2025 07:37,Tuesday Back And Biceps,45m,Triceps Pushdown (Cable - Straight Bar),Rest Timer,0,0,0,90,
9/9/2025 07:37,Tuesday Back And Biceps,45m,Triceps Pushdown (Cable - Straight Bar),2,18.5,10,0,0,
9/9/2025 07:37,Tuesday Back And Biceps,45m,Triceps Pushdown (Cable - Straight Bar),Rest Timer,0,0,0,90,
9/9/2025 07:37,Tuesday Back And Biceps,45m,Triceps Pushdown (Cable - Straight Bar),3,18.5,9,0,0,
9/9/2025 07:37,Tuesday Back And Biceps,45m,Triceps Pushdown (Cable - Straight Bar),Rest Timer,0,0,0,90,
9/9/2025 07:37,Tuesday Back And Biceps,45m,Triceps Pushdown (Cable - Straight Bar),4,1.85,6,0,0,
9/9/2025 07:37,Tuesday Back And Biceps,45m,Triceps Pushdown (Cable - Straight Bar),Rest Timer,0,0,0,90,
9/9/2025 07:37,Tuesday Back And Biceps,45m,Bicep Curl (Dumbbell),1,25,5,0,0,
9/9/2025 07:37,Tuesday Back And Biceps,45m,Bicep Curl (Dumbbell),Rest Timer,0,0,0,90,
9/9/2025 07:37,Tuesday Back And Biceps,45m,Bicep Curl (Dumbbell),2,25,8,0,0,
9/9/2025 07:37,Tuesday Back And Biceps,45m,Bicep Curl (Dumbbell),Rest Timer,0,0,0,90,
9/9/2025 07:37,Tuesday Back And Biceps,45m,Bicep Curl (Dumbbell),3,25,5,0,0,
9/9/2025 07:37,Tuesday Back And Biceps,45m,Bicep Curl (Dumbbell),Rest Timer,0,0,0,90,
9/9/2025 07:37,Tuesday Back And Biceps,45m,Hammer Curl (Dumbbell),1,20,8,0,0,
9/9/2025 07:37,Tuesday Back And Biceps,45m,Hammer Curl (Dumbbell),Rest Timer,0,0,0,90,
9/9/2025 07:37,Tuesday Back And Biceps,45m,Hammer Curl (Dumbbell),2,20,7,0,0,
9/9/2025 07:37,Tuesday Back And Biceps,45m,Hammer Curl (Dumbbell),Rest Timer,0,0,0,90,
9/9/2025 07:37,Tuesday Back And Biceps,45m,Hammer Curl (Dumbbell),3,20,8,0,0,
9/9/2025 07:37,Tuesday Back And Biceps,45m,Hammer Curl (Dumbbell),Rest Timer,0,0,0,90,
10/9/2025 07:56,Sat Full Body,8m,Squat (Smith Machine),1,60,8,0,0,
10/9/2025 07:56,Sat Full Body,8m,Squat (Smith Machine),Rest Timer,0,0,0,90,
10/9/2025 07:56,Sat Full Body,8m,Squat (Smith Machine),2,60,8,0,0,
10/9/2025 07:56,Sat Full Body,8m,Squat (Smith Machine),Rest Timer,0,0,0,90,
10/9/2025 07:56,Sat Full Body,8m,Squat (Smith Machine),3,60,6,0,0,
10/9/2025 07:56,Sat Full Body,8m,Squat (Smith Machine),Rest Timer,0,0,0,90,
10/9/2025 08:04,Leg,34m,Squat (Smith Machine),1,60,8,0,0,
10/9/2025 08:04,Leg,34m,Squat (Smith Machine),Rest Timer,0,0,0,90,
10/9/2025 08:04,Leg,34m,Squat (Smith Machine),2,60,8,0,0,
10/9/2025 08:04,Leg,34m,Squat (Smith Machine),Rest Timer,0,0,0,90,
10/9/2025 08:04,Leg,34m,Squat (Smith Machine),3,60,7,0,0,
10/9/2025 08:04,Leg,34m,Squat (Smith Machine),Rest Timer,0,0,0,90,
10/9/2025 08:04,Leg,34m,Squat (Smith Machine),4,60,6,0,0,
10/9/2025 08:04,Leg,34m,Squat (Smith Machine),Rest Timer,0,0,0,90,
10/9/2025 08:04,Leg,34m,Romanian Deadlift (Dumbbell),1,35,8,0,0,
10/9/2025 08:04,Leg,34m,Romanian Deadlift (Dumbbell),Rest Timer,0,0,0,120,
10/9/2025 08:04,Leg,34m,Romanian Deadlift (Dumbbell),2,40,8,0,0,
10/9/2025 08:04,Leg,34m,Romanian Deadlift (Dumbbell),Rest Timer,0,0,0,120,
10/9/2025 08:04,Leg,34m,Romanian Deadlift (Dumbbell),3,40,7,0,0,
10/9/2025 08:04,Leg,34m,Romanian Deadlift (Dumbbell),Rest Timer,0,0,0,90,
10/9/2025 08:04,Leg,34m,Romanian Deadlift (Dumbbell),4,40,7,0,0,
10/9/2025 08:04,Leg,34m,Romanian Deadlift (Dumbbell),Rest Timer,0,0,0,90,
10/9/2025 08:04,Leg,34m,Leg Extension (Machine),1,70,8,0,0,
10/9/2025 08:04,Leg,34m,Leg Extension (Machine),Rest Timer,0,0,0,120,
10/9/2025 08:04,Leg,34m,Leg Extension (Machine),2,70,8,0,0,
10/9/2025 08:04,Leg,34m,Leg Extension (Machine),Rest Timer,0,0,0,120,
10/9/2025 08:04,Leg,34m,Leg Extension (Machine),3,70,8,0,0,
10/9/2025 08:04,Leg,34m,Leg Extension (Machine),Rest Timer,0,0,0,120,
10/9/2025 08:04,Leg,34m,Standing Calf Raise (Dumbbell),1,45,12,0,0,
10/9/2025 08:04,Leg,34m,Standing Calf Raise (Dumbbell),Rest Timer,0,0,0,45,
10/9/2025 08:04,Leg,34m,Standing Calf Raise (Dumbbell),2,45,12,0,0,
10/9/2025 08:04,Leg,34m,Standing Calf Raise (Dumbbell),Rest Timer,0,0,0,45,
10/9/2025 08:04,Leg,34m,Standing Calf Raise (Dumbbell),3,45,12,0,0,
10/9/2025 08:04,Leg,34m,Standing Calf Raise (Dumbbell),Rest Timer,0,0,0,45,
10/9/2025 08:04,Leg,34m,Stiff Leg Deadlift (Barbell),1,25,8,0,0,
10/9/2025 08:04,Leg,34m,Stiff Leg Deadlift (Barbell),Rest Timer,0,0,0,120,
10/9/2025 08:04,Leg,34m,Stiff Leg Deadlift (Barbell),2,25,8,0,0,
10/9/2025 08:04,Leg,34m,Stiff Leg Deadlift (Barbell),Rest Timer,0,0,0,120,
10/9/2025 08:04,Leg,34m,Stiff Leg Deadlift (Barbell),3,20,8,0,0,
10/9/2025 08:04,Leg,34m,Stiff Leg Deadlift (Barbell),Rest Timer,0,0,0,120,
12/9/2025 08:56,Fri Shoulders Abs ,47m,Shoulder Press (Machine),1,30,8,0,0,
12/9/2025 08:56,Fri Shoulders Abs ,47m,Shoulder Press (Machine),Rest Timer,0,0,0,90,
12/9/2025 08:56,Fri Shoulders Abs ,47m,Shoulder Press (Machine),2,30,7,0,0,
12/9/2025 08:56,Fri Shoulders Abs ,47m,Shoulder Press (Machine),Rest Timer,0,0,0,90,
12/9/2025 08:56,Fri Shoulders Abs ,47m,Shoulder Press (Machine),3,30,6,0,0,
12/9/2025 08:56,Fri Shoulders Abs ,47m,Shoulder Press (Machine),Rest Timer,0,0,0,90,
12/9/2025 08:56,Fri Shoulders Abs ,47m,Shoulder Press (Machine),4,25,6,0,0,
12/9/2025 08:56,Fri Shoulders Abs ,47m,Shoulder Press (Machine),Rest Timer,0,0,0,90,
12/9/2025 08:56,Fri Shoulders Abs ,47m,Lateral Raise (Dumbbell),1,20,6,0,0,
12/9/2025 08:56,Fri Shoulders Abs ,47m,Lateral Raise (Dumbbell),Rest Timer,0,0,0,120,
12/9/2025 08:56,Fri Shoulders Abs ,47m,Lateral Raise (Dumbbell),2,20,7,0,0,
12/9/2025 08:56,Fri Shoulders Abs ,47m,Lateral Raise (Dumbbell),Rest Timer,0,0,0,120,
12/9/2025 08:56,Fri Shoulders Abs ,47m,Lateral Raise (Dumbbell),3,20,7,0,0,
12/9/2025 08:56,Fri Shoulders Abs ,47m,Lateral Raise (Dumbbell),Rest Timer,0,0,0,120,
12/9/2025 08:56,Fri Shoulders Abs ,47m,Lateral Raise (Dumbbell),4,20,6,0,0,
12/9/2025 08:56,Fri Shoulders Abs ,47m,Lateral Raise (Dumbbell),Rest Timer,0,0,0,120,
12/9/2025 08:56,Fri Shoulders Abs ,47m,Chest Fly (Dumbbell),1,25,7,0,0,
12/9/2025 08:56,Fri Shoulders Abs ,47m,Chest Fly (Dumbbell),Rest Timer,0,0,0,120,
12/9/2025 08:56,Fri Shoulders Abs ,47m,Chest Fly (Dumbbell),2,25,8,0,0,
12/9/2025 08:56,Fri Shoulders Abs ,47m,Chest Fly (Dumbbell),Rest Timer,0,0,0,120,
12/9/2025 08:56,Fri Shoulders Abs ,47m,Chest Fly (Dumbbell),3,25,8,0,0,
12/9/2025 08:56,Fri Shoulders Abs ,47m,Chest Fly (Dumbbell),Rest Timer,0,0,0,120,
12/9/2025 08:56,Fri Shoulders Abs ,47m,Plank,1,0,0,0,60,
12/9/2025 08:56,Fri Shoulders Abs ,47m,Plank,Rest Timer,0,0,0,90,
12/9/2025 08:56,Fri Shoulders Abs ,47m,Plank,2,0,0,0,60,
12/9/2025 08:56,Fri Shoulders Abs ,47m,Plank,Rest Timer,0,0,0,90,
12/9/2025 08:56,Fri Shoulders Abs ,47m,Cable Crunch,1,32,8,0,0,
12/9/2025 08:56,Fri Shoulders Abs ,47m,Cable Crunch,Rest Timer,0,0,0,120,
12/9/2025 08:56,Fri Shoulders Abs ,47m,Cable Crunch,2,32,8,0,0,
12/9/2025 08:56,Fri Shoulders Abs ,47m,Cable Crunch,Rest Timer,0,0,0,120,
12/9/2025 08:56,Fri Shoulders Abs ,47m,Cable Crunch,3,32,8,0,0,
12/9/2025 08:56,Fri Shoulders Abs ,47m,Cable Crunch,Rest Timer,0,0,0,120,
13/9/2025 10:14,Sat Full Body,23m,Lat Pulldown (Cable),1,35,8,0,0,
13/9/2025 10:14,Sat Full Body,23m,Lat Pulldown (Cable),Rest Timer,0,0,0,90,
13/9/2025 10:14,Sat Full Body,23m,Lat Pulldown (Cable),2,35,8,0,0,
13/9/2025 10:14,Sat Full Body,23m,Lat Pulldown (Cable),Rest Timer,0,0,0,90,
13/9/2025 10:14,Sat Full Body,23m,Lat Pulldown (Cable),3,35,8,0,0,
13/9/2025 10:14,Sat Full Body,23m,Lat Pulldown (Cable),Rest Timer,0,0,0,90,
13/9/2025 10:14,Sat Full Body,23m,Shoulder Press (Machine),1,30,8,0,0,
13/9/2025 10:14,Sat Full Body,23m,Shoulder Press (Machine),Rest Timer,0,0,0,90,
13/9/2025 10:14,Sat Full Body,23m,Shoulder Press (Machine),2,30,8,0,0,
13/9/2025 10:14,Sat Full Body,23m,Shoulder Press (Machine),Rest Timer,0,0,0,90,
13/9/2025 10:14,Sat Full Body,23m,Shoulder Press (Machine),3,30,6,0,0,
13/9/2025 10:14,Sat Full Body,23m,Shoulder Press (Machine),Rest Timer,0,0,0,90,
13/9/2025 10:14,Sat Full Body,23m,Bicep Curl (Dumbbell),1,25,8,0,0,
13/9/2025 10:14,Sat Full Body,23m,Bicep Curl (Dumbbell),Rest Timer,0,0,0,120,
13/9/2025 10:14,Sat Full Body,23m,Bicep Curl (Dumbbell),2,25,7,0,0,
13/9/2025 10:14,Sat Full Body,23m,Bicep Curl (Dumbbell),Rest Timer,0,0,0,120,
13/9/2025 10:14,Sat Full Body,23m,Bicep Curl (Dumbbell),3,25,5,0,0,
13/9/2025 10:14,Sat Full Body,23m,Bicep Curl (Dumbbell),Rest Timer,0,0,0,120,
13/9/2025 10:14,Sat Full Body,23m,Bench Press (Smith Machine),1,30,8,0,0,
13/9/2025 10:14,Sat Full Body,23m,Bench Press (Smith Machine),Rest Timer,0,0,0,90,
13/9/2025 10:14,Sat Full Body,23m,Bench Press (Smith Machine),2,30,8,0,0,
13/9/2025 10:14,Sat Full Body,23m,Bench Press (Smith Machine),Rest Timer,0,0,0,90,
13/9/2025 10:14,Sat Full Body,23m,Bench Press (Smith Machine),3,30,6,0,0,
13/9/2025 10:14,Sat Full Body,23m,Bench Press (Smith Machine),Rest Timer,0,0,0,90,
13/9/2025 10:14,Sat Full Body,23m,Squat (Smith Machine),1,60,7,0,0,
13/9/2025 10:14,Sat Full Body,23m,Squat (Smith Machine),Rest Timer,0,0,0,90,
13/9/2025 10:14,Sat Full Body,23m,Squat (Smith Machine),2,60,7,0,0,
13/9/2025 10:14,Sat Full Body,23m,Squat (Smith Machine),Rest Timer,0,0,0,90,
13/9/2025 10:14,Sat Full Body,23m,Squat (Smith Machine),3,60,7,0,0,
13/9/2025 10:14,Sat Full Body,23m,Squat (Smith Machine),Rest Timer,0,0,0,90,
22/9/2025 08:46,Monday Chest And Triceps,36m,Bench Press (Smith Machine),1,30,8,0,0,
22/9/2025 08:46,Monday Chest And Triceps,36m,Bench Press (Smith Machine),Rest Timer,0,0,0,120,
22/9/2025 08:46,Monday Chest And Triceps,36m,Bench Press (Smith Machine),2,30,8,0,0,
22/9/2025 08:46,Monday Chest And Triceps,36m,Bench Press (Smith Machine),Rest Timer,0,0,0,90,
22/9/2025 08:46,Monday Chest And Triceps,36m,Bench Press (Smith Machine),3,35,8,0,0,
22/9/2025 08:46,Monday Chest And Triceps,36m,Bench Press (Smith Machine),Rest Timer,0,0,0,90,
22/9/2025 08:46,Monday Chest And Triceps,36m,Incline Bench Press (Smith Machine),1,30,7,0,0,
22/9/2025 08:46,Monday Chest And Triceps,36m,Incline Bench Press (Smith Machine),Rest Timer,0,0,0,90,
22/9/2025 08:46,Monday Chest And Triceps,36m,Incline Bench Press (Smith Machine),2,30,6,0,0,
22/9/2025 08:46,Monday Chest And Triceps,36m,Incline Bench Press (Smith Machine),Rest Timer,0,0,0,90,
22/9/2025 08:46,Monday Chest And Triceps,36m,Incline Bench Press (Smith Machine),3,30,6,0,0,
22/9/2025 08:46,Monday Chest And Triceps,36m,Incline Bench Press (Smith Machine),Rest Timer,0,0,0,90,
22/9/2025 08:46,Monday Chest And Triceps,36m,Bench Press - Close Grip (Barbell),1,25,8,0,0,
22/9/2025 08:46,Monday Chest And Triceps,36m,Bench Press - Close Grip (Barbell),Rest Timer,0,0,0,90,
22/9/2025 08:46,Monday Chest And Triceps,36m,Bench Press - Close Grip (Barbell),2,25,8,0,0,
22/9/2025 08:46,Monday Chest And Triceps,36m,Bench Press - Close Grip (Barbell),Rest Timer,0,0,0,90,
22/9/2025 08:46,Monday Chest And Triceps,36m,Bench Press - Close Grip (Barbell),3,25,8,0,0,
22/9/2025 08:46,Monday Chest And Triceps,36m,Bench Press - Close Grip (Barbell),Rest Timer,0,0,0,90,
22/9/2025 08:46,Monday Chest And Triceps,36m,Triceps Pushdown (Cable - Straight Bar),1,23,6,0,0,
22/9/2025 08:46,Monday Chest And Triceps,36m,Triceps Pushdown (Cable - Straight Bar),Rest Timer,0,0,0,120,
22/9/2025 08:46,Monday Chest And Triceps,36m,Triceps Pushdown (Cable - Straight Bar),2,18.5,8,0,0,
22/9/2025 08:46,Monday Chest And Triceps,36m,Triceps Pushdown (Cable - Straight Bar),Rest Timer,0,0,0,120,
22/9/2025 08:46,Monday Chest And Triceps,36m,Triceps Pushdown (Cable - Straight Bar),3,18.5,6,0,0,
22/9/2025 08:46,Monday Chest And Triceps,36m,Triceps Pushdown (Cable - Straight Bar),Rest Timer,0,0,0,120,
22/9/2025 08:46,Monday Chest And Triceps,36m,Chest Fly (Dumbbell),1,30,8,0,0,
22/9/2025 08:46,Monday Chest And Triceps,36m,Chest Fly (Dumbbell),Rest Timer,0,0,0,90,
22/9/2025 08:46,Monday Chest And Triceps,36m,Chest Fly (Dumbbell),2,30,8,0,0,
22/9/2025 08:46,Monday Chest And Triceps,36m,Chest Fly (Dumbbell),Rest Timer,0,0,0,90,
22/9/2025 08:46,Monday Chest And Triceps,36m,Chest Fly (Dumbbell),3,22.05,6,0,0,
22/9/2025 08:46,Monday Chest And Triceps,36m,Chest Fly (Dumbbell),Rest Timer,0,0,0,90,
23/9/2025 07:30,Tuesday Back And Biceps,43m,Triceps Pushdown (Cable - Straight Bar),1,23,6,0,0,
23/9/2025 07:30,Tuesday Back And Biceps,43m,Triceps Pushdown (Cable - Straight Bar),Rest Timer,0,0,0,90,
23/9/2025 07:30,Tuesday Back And Biceps,43m,Triceps Pushdown (Cable - Straight Bar),2,23,6,0,0,
23/9/2025 07:30,Tuesday Back And Biceps,43m,Triceps Pushdown (Cable - Straight Bar),Rest Timer,0,0,0,90,
23/9/2025 07:30,Tuesday Back And Biceps,43m,Triceps Pushdown (Cable - Straight Bar),3,23,5,0,0,
23/9/2025 07:30,Tuesday Back And Biceps,43m,Triceps Pushdown (Cable - Straight Bar),Rest Timer,0,0,0,90,
23/9/2025 07:30,Tuesday Back And Biceps,43m,Triceps Pushdown (Cable - Straight Bar),4,18.5,8,0,0,
23/9/2025 07:30,Tuesday Back And Biceps,43m,Triceps Pushdown (Cable - Straight Bar),Rest Timer,0,0,0,90,
23/9/2025 07:30,Tuesday Back And Biceps,43m,Lat Pulldown (Cable),1,35,8,0,0,
23/9/2025 07:30,Tuesday Back And Biceps,43m,Lat Pulldown (Cable),Rest Timer,0,0,0,90,
23/9/2025 07:30,Tuesday Back And Biceps,43m,Lat Pulldown (Cable),2,35,8,0,0,
23/9/2025 07:30,Tuesday Back And Biceps,43m,Lat Pulldown (Cable),Rest Timer,0,0,0,90,
23/9/2025 07:30,Tuesday Back And Biceps,43m,Lat Pulldown (Cable),3,35,8,0,0,
23/9/2025 07:30,Tuesday Back And Biceps,43m,Lat Pulldown (Cable),Rest Timer,0,0,0,90,
23/9/2025 07:30,Tuesday Back And Biceps,43m,Lat Pulldown (Cable),4,35,8,0,0,
23/9/2025 07:30,Tuesday Back And Biceps,43m,Lat Pulldown (Cable),Rest Timer,0,0,0,90,
23/9/2025 07:30,Tuesday Back And Biceps,43m,Bent Over One Arm Row (Dumbbell),1,35,6,0,0,
23/9/2025 07:30,Tuesday Back And Biceps,43m,Bent Over One Arm Row (Dumbbell),Rest Timer,0,0,0,90,
23/9/2025 07:30,Tuesday Back And Biceps,43m,Bent Over One Arm Row (Dumbbell),2,35,6,0,0,
23/9/2025 07:30,Tuesday Back And Biceps,43m,Bent Over One Arm Row (Dumbbell),Rest Timer,0,0,0,90,
23/9/2025 07:30,Tuesday Back And Biceps,43m,Bent Over One Arm Row (Dumbbell),3,35,6,0,0,
23/9/2025 07:30,Tuesday Back And Biceps,43m,Bent Over One Arm Row (Dumbbell),Rest Timer,0,0,0,90,
23/9/2025 07:30,Tuesday Back And Biceps,43m,Bicep Curl (Dumbbell),1,25,8,0,0,
23/9/2025 07:30,Tuesday Back And Biceps,43m,Bicep Curl (Dumbbell),Rest Timer,0,0,0,90,
23/9/2025 07:30,Tuesday Back And Biceps,43m,Bicep Curl (Dumbbell),2,20,7,0,0,
23/9/2025 07:30,Tuesday Back And Biceps,43m,Bicep Curl (Dumbbell),Rest Timer,0,0,0,90,
23/9/2025 07:30,Tuesday Back And Biceps,43m,Bicep Curl (Dumbbell),3,20,8,0,0,
23/9/2025 07:30,Tuesday Back And Biceps,43m,Bicep Curl (Dumbbell),Rest Timer,0,0,0,90,
